window_start,window_end,P21_AMP,P100_OVERALL,P32_IMO,P31_ICM,P30_INTER,P23_ATM,P11_TMA,P10_TRANS,P33_IAM,P24_ACO,P22_ASM,P13_TSF,P12_TGS,P20_ACT,speaker
3720.0,3750.0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,SPEAKER_02
3735.0,3765.0,0,3,0,0,2,0,0,0,0,0,0,0,0,1,"SPEAKER_01, SPEAKER_02"
3750.0,3780.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"SPEAKER_01, SPEAKER_02"
3765.0,3795.0,0,1,0,0,3,0,0,2,0,0,2,0,0,2,SPEAKER_02
3780.0,3810.0,0,1,0,0,3,0,0,2,0,0,2,0,0,2,SPEAKER_02
3795.0,3825.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,SPEAKER_02
3810.0,3840.0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,"SPEAKER_02, SPEAKER_04"
3825.0,3855.0,0,1,0,0,2,0,0,1,0,0,0,0,0,1,"SPEAKER_02, SPEAKER_04, SPEAKER_05"
3840.0,3870.0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,"SPEAKER_01, SPEAKER_02, SPEAKER_05"
3855.0,3885.0,2,1,0,0,1,0,0,1,0,0,0,0,0,1,"SPEAKER_01, SPEAKER_05, SPEAKER_06"
