window_start,window_end,P11_TMA,P32_IMO,P21_AMP,P12_TGS,P24_ACO,P20_ACT,P100_OVERALL,P22_ASM,P31_ICM,P13_TSF,P33_IAM,P30_INTER,P23_ATM,P10_TRANS,speaker
3480.0,3510.0,0,0,0,0,0,1,2,0,0,1,0,4,0,0,"SPEAKER_00, SPEAKER_03"
3495.0,3525.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,SPEAKER_00
3750.0,3780.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,SPEAKER_04
3765.0,3795.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,SPEAKER_04
3780.0,3810.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,SPEAKER_06
3795.0,3825.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"SPEAKER_04, SPEAKER_06"
3810.0,3840.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,SPEAKER_04
3825.0,3855.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,SPEAKER_04
3840.0,3870.0,0,0,0,0,0,0,3,0,0,0,0,3,0,1,SPEAKER_04
3855.0,3885.0,0,0,0,0,0,2,4,1,0,0,0,3,0,3,SPEAKER_04
3870.0,3900.0,0,0,0,0,0,3,2,1,0,2,0,2,0,4,SPEAKER_04
3885.0,3915.0,0,0,0,0,0,1,1,0,0,2,1,3,0,3,"SPEAKER_04, SPEAKER_06"
3900.0,3930.0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,"SPEAKER_04, SPEAKER_05, SPEAKER_06"
3915.0,3945.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,SPEAKER_05
