window_start,window_end,P11_TMA,P32_IMO,P21_AMP,P12_TGS,P24_ACO,P20_ACT,P100_OVERALL,P22_ASM,P31_ICM,P13_TSF,P33_IAM,P30_INTER,P23_ATM,P10_TRANS,speaker
3495.0,3525.0,0,0,0,0,0,8,1,0,0,0,0,12,0,0,"SPEAKER_04, SPEAKER_05, SPEAKER_08"
3510.0,3540.0,0,0,0,0,0,4,1,1,0,1,0,11,0,1,"SPEAKER_04, SPEAKER_05, SPEAKER_08"
3525.0,3555.0,0,0,1,0,0,1,2,1,0,1,0,7,0,2,"SPEAKER_04, SPEAKER_05"
3540.0,3570.0,0,0,1,0,0,6,3,0,0,0,0,6,0,3,"SPEAKER_04, SPEAKER_05"
3555.0,3585.0,0,0,0,0,0,5,5,0,0,0,0,2,0,2,"SPEAKER_04, SPEAKER_05"
3570.0,3600.0,0,0,1,0,0,0,5,0,0,0,0,1,0,1,"SPEAKER_04, SPEAKER_05"
3585.0,3615.0,0,0,1,0,0,3,2,0,0,0,0,1,0,1,"SPEAKER_04, SPEAKER_05"
3600.0,3630.0,0,0,0,0,0,5,2,0,0,0,0,1,0,0,"SPEAKER_04, SPEAKER_05, SPEAKER_06, SPEAKER_08"
3615.0,3645.0,0,0,1,0,0,2,3,0,0,0,0,4,0,0,"SPEAKER_04, SPEAKER_06, SPEAKER_08"
3630.0,3660.0,0,0,1,0,0,1,3,0,0,0,0,4,0,0,"SPEAKER_04, SPEAKER_08"
3645.0,3675.0,0,0,1,0,0,3,1,0,0,0,0,3,1,0,SPEAKER_04
3660.0,3690.0,0,0,1,0,0,6,0,0,0,0,0,5,1,2,SPEAKER_04
3675.0,3705.0,0,0,1,0,0,6,0,0,0,0,0,5,1,3,"SPEAKER_04, SPEAKER_05"
3690.0,3720.0,0,0,1,0,0,2,0,0,0,0,0,7,1,2,"SPEAKER_04, SPEAKER_05"
3705.0,3735.0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,"SPEAKER_04, SPEAKER_05, SPEAKER_08"
3720.0,3750.0,0,0,1,0,0,1,2,0,0,0,0,6,0,0,"SPEAKER_00, SPEAKER_04, SPEAKER_05, SPEAKER_08"
3735.0,3765.0,0,0,2,0,0,3,3,0,0,1,0,7,0,1,"SPEAKER_00, SPEAKER_04, SPEAKER_05"
3750.0,3780.0,0,0,1,0,0,3,6,0,0,1,0,5,0,1,"SPEAKER_00, SPEAKER_04, SPEAKER_08"
3765.0,3795.0,0,0,0,0,0,1,6,0,0,0,0,5,0,0,"SPEAKER_04, SPEAKER_08"
3780.0,3810.0,0,0,0,0,0,2,1,0,0,0,0,5,0,1,"SPEAKER_00, SPEAKER_04, SPEAKER_05, SPEAKER_08"
3795.0,3825.0,0,0,0,0,0,6,1,1,0,0,0,5,0,2,"SPEAKER_00, SPEAKER_05, SPEAKER_08"
3810.0,3840.0,0,0,0,0,0,7,2,1,0,0,1,6,0,1,"SPEAKER_00, SPEAKER_02, SPEAKER_05, SPEAKER_08"
3825.0,3855.0,0,0,0,0,0,3,1,0,0,0,1,4,0,0,"SPEAKER_00, SPEAKER_02, SPEAKER_05, SPEAKER_08"
3840.0,3870.0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,SPEAKER_00
3855.0,3885.0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,SPEAKER_00
3930.0,3960.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,SPEAKER_08
3945.0,3975.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,SPEAKER_08
