window_start,window_end,P21_AMP,P100_OVERALL,P32_IMO,P31_ICM,P30_INTER,P23_ATM,P11_TMA,P10_TRANS,P33_IAM,P24_ACO,P22_ASM,P13_TSF,P12_TGS,P20_ACT,speaker
3045.0,3075.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"SPEAKER_00, SPEAKER_04"
3060.0,3090.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,"SPEAKER_00, SPEAKER_04"
3075.0,3105.0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,"SPEAKER_00, SPEAKER_04"
3090.0,3120.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"SPEAKER_00, SPEAKER_04"
3150.0,3180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SPEAKER_04
3165.0,3195.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,"SPEAKER_00, SPEAKER_04"
3180.0,3210.0,1,2,0,0,2,0,0,1,0,0,0,0,0,1,"SPEAKER_00, SPEAKER_04"
3195.0,3225.0,1,1,0,0,2,0,0,1,0,0,0,0,0,2,"SPEAKER_00, SPEAKER_04"
3210.0,3240.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"SPEAKER_00, SPEAKER_04"
3240.0,3270.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,SPEAKER_00
3255.0,3285.0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,SPEAKER_00
3270.0,3300.0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,"SPEAKER_00, SPEAKER_04"
3285.0,3315.0,0,1,0,0,3,0,0,1,0,0,0,1,0,0,"SPEAKER_00, SPEAKER_04"
3300.0,3330.0,0,3,0,0,2,0,0,3,0,0,0,1,0,3,"SPEAKER_00, SPEAKER_04"
3315.0,3345.0,0,3,0,0,1,0,0,2,0,0,0,0,0,4,"SPEAKER_00, SPEAKER_04"
3330.0,3360.0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,"SPEAKER_01, SPEAKER_04"
3345.0,3375.0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,"SPEAKER_00, SPEAKER_01, SPEAKER_04"
3360.0,3390.0,0,3,0,0,4,0,0,1,0,0,0,0,0,1,"SPEAKER_00, SPEAKER_04"
3375.0,3405.0,0,4,0,0,4,0,0,0,0,0,0,0,0,4,"SPEAKER_00, SPEAKER_01, SPEAKER_04"
