window_start,window_end,P11_TMA,P32_IMO,P21_AMP,P12_TGS,P24_ACO,P20_ACT,P100_OVERALL,P22_ASM,P31_ICM,P13_TSF,P33_IAM,P30_INTER,P23_ATM,P10_TRANS,speaker
3570.0,3600.0,0,0,1,0,0,1,1,0,0,0,0,5,0,0,"SPEAKER_01, SPEAKER_02, SPEAKER_06"
3585.0,3615.0,0,0,0,0,0,1,2,0,0,0,0,7,1,0,"SPEAKER_01, SPEAKER_02"
3600.0,3630.0,0,0,0,0,0,1,2,0,0,0,0,5,1,0,"SPEAKER_01, SPEAKER_02, SPEAKER_05"
3615.0,3645.0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,"SPEAKER_01, SPEAKER_05, SPEAKER_06"
3630.0,3660.0,0,0,1,0,0,2,3,0,0,0,0,4,0,0,"SPEAKER_02, SPEAKER_05, SPEAKER_06"
3645.0,3675.0,0,0,1,0,0,2,2,0,0,0,0,3,0,0,"SPEAKER_02, SPEAKER_06"
3660.0,3690.0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,"SPEAKER_02, SPEAKER_06"
3675.0,3705.0,0,0,0,0,0,2,1,1,0,0,1,2,0,0,"SPEAKER_02, SPEAKER_06"
3690.0,3720.0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,"SPEAKER_02, SPEAKER_06"
3705.0,3735.0,0,0,2,0,0,0,3,0,0,1,0,0,0,1,"SPEAKER_00, SPEAKER_06"
3720.0,3750.0,0,0,3,0,0,3,3,0,0,1,0,2,0,1,"SPEAKER_00, SPEAKER_06"
3735.0,3765.0,0,0,1,0,0,3,2,0,0,0,0,4,0,1,"SPEAKER_00, SPEAKER_06"
3750.0,3780.0,0,0,0,0,0,2,1,1,0,0,0,4,0,3,"SPEAKER_00, SPEAKER_06"
3765.0,3795.0,0,0,0,0,0,4,1,2,0,1,0,4,0,3,"SPEAKER_00, SPEAKER_05, SPEAKER_06"
3780.0,3810.0,0,0,0,0,0,2,2,1,0,1,0,3,0,0,"SPEAKER_00, SPEAKER_05, SPEAKER_06"
3795.0,3825.0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,SPEAKER_05
3825.0,3855.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,SPEAKER_06
3840.0,3870.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,SPEAKER_06
