speaker,window_start,window_end,P10_TRANS,P20_ACT,P21_AMP,P12_TGS,P22_ASM,P100_OVERALL,P33_IAM,P23_ATM,P31_ICM,P11_TMA,P30_INTER,P13_TSF,P32_IMO,P24_ACO
HCILab1,2010.0,2040.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
HCILab1,2025.0,2055.0,3,0,0,0,0,4,0,0,0,0,0,0,0,0
HCILab1,2040.0,2070.0,3,1,0,0,0,4,0,0,0,0,1,0,0,0
HCILab1,2055.0,2085.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
HCILab1,2070.0,2100.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
HCILab1,2085.0,2115.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
HCILab1,2175.0,2205.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
HCILab1,2190.0,2220.0,0,2,0,0,1,1,0,1,0,0,1,0,0,0
HCILab1,2205.0,2235.0,0,2,0,0,1,1,0,1,0,0,2,0,0,0
HCILab1,2220.0,2250.0,1,1,0,0,0,0,0,0,0,0,2,0,0,0
HCILab1,2235.0,2265.0,4,0,0,0,0,2,0,0,0,1,1,0,0,0
HCILab1,2250.0,2280.0,5,2,0,0,0,3,0,0,0,1,0,0,0,0
HCILab1,2265.0,2295.0,4,2,0,0,0,2,0,0,0,0,0,0,0,0
HCILab1,2280.0,2310.0,5,2,0,0,0,1,0,0,0,0,0,0,0,0
HCILab1,2295.0,2325.0,4,2,0,0,0,1,0,0,0,0,0,0,0,0
HCILab1,2310.0,2340.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
HCILab1,2325.0,2355.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
HCILab1,2340.0,2370.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
HCILab1,2355.0,2385.0,2,3,0,0,0,0,0,1,0,0,1,0,0,0
HCILab1,2370.0,2400.0,4,3,0,0,0,0,0,1,0,0,1,0,0,0
HCILab1,2385.0,2415.0,2,2,0,0,0,1,0,0,0,0,1,2,0,0
HCILab1,2400.0,2430.0,1,0,0,0,0,2,0,0,0,0,1,2,0,0
HCILab1,2415.0,2445.0,1,0,0,0,0,2,0,0,0,0,4,1,0,0
HCILab1,2430.0,2460.0,0,0,0,0,0,1,0,0,0,0,3,1,0,0
HCILab1,2535.0,2565.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
HCILab1,2550.0,2580.0,1,0,0,0,0,2,0,0,0,0,1,0,0,0
HCILab1,2565.0,2595.0,1,0,0,0,0,2,0,0,0,0,1,0,0,0
HCILab1,2580.0,2610.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
HCILab1,2595.0,2625.0,2,2,1,0,0,1,0,0,0,0,0,0,0,0
HCILab1,2610.0,2640.0,2,2,1,0,0,3,0,0,0,0,0,0,0,0
HCILab1,2625.0,2655.0,0,0,0,0,0,3,0,0,0,0,1,0,0,0
HCILab1,2640.0,2670.0,1,4,1,0,0,2,0,0,0,0,3,0,0,0
HCILab1,2655.0,2685.0,1,4,1,0,0,2,0,0,0,0,3,0,0,0
HCILab1,2670.0,2700.0,1,5,1,0,0,2,0,0,0,0,2,0,0,0
HCILab1,2685.0,2715.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HCILab1,2700.0,2730.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
HCILab1,2715.0,2745.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
HCILab1,2730.0,2760.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
HCILab1,2745.0,2775.0,0,2,0,0,1,0,0,0,0,0,1,0,0,0
HCILab1,2760.0,2790.0,0,2,0,0,1,1,0,0,0,0,1,0,0,0
HCILab1,2775.0,2805.0,2,4,0,0,1,1,0,0,0,0,0,0,0,0
HCILab1,2790.0,2820.0,2,4,0,0,0,1,0,0,0,0,0,0,0,0
HCILab1,2805.0,2835.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
HCILab1,2820.0,2850.0,2,1,0,0,0,0,0,0,0,0,0,0,0,1
HCILab1,2835.0,2865.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
HCILab1,2850.0,2880.0,1,2,0,0,0,1,0,0,0,0,2,0,0,0
HCILab1,2865.0,2895.0,2,4,0,0,0,1,0,0,0,0,2,0,0,0
HCILab1,2880.0,2910.0,1,2,0,0,0,0,0,0,0,0,1,0,0,0
HCILab1,2910.0,2940.0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
HCILab1,2925.0,2955.0,1,1,0,0,0,1,0,0,0,0,2,1,0,0
HCILab1,2940.0,2970.0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
HCILab1,2955.0,2985.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
HCILab1,2970.0,3000.0,1,2,0,0,0,4,0,0,0,0,3,0,0,0
HCILab1,2985.0,3015.0,1,3,0,0,0,3,0,0,0,0,3,0,0,0
HCILab1,3000.0,3030.0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
HCILab1,3015.0,3045.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
HCILab1,3030.0,3060.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
HCILab1,3060.0,3090.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HCILab1,3075.0,3105.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HCILab1,3105.0,3135.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
HCILab1,3120.0,3150.0,1,3,0,0,0,2,0,0,0,0,1,0,0,0
HCILab1,3135.0,3165.0,3,3,0,0,0,1,0,0,0,0,2,0,0,0
HCILab1,3150.0,3180.0,3,3,0,0,0,0,0,0,0,0,2,0,0,0
HCILab1,3165.0,3195.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
HCILab1,3240.0,3270.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
HCILab1,3255.0,3285.0,1,0,0,0,0,3,0,0,0,1,0,0,0,1
HCILab1,3270.0,3300.0,1,3,0,0,2,4,0,0,0,1,1,0,0,0
HCILab1,3285.0,3315.0,1,5,1,0,2,5,0,0,0,0,2,0,0,0
HCILab1,3300.0,3330.0,0,5,1,0,2,3,0,1,0,0,1,0,0,0
HCILab1,3315.0,3345.0,2,3,0,0,1,3,0,1,0,0,1,0,0,0
HCILab1,3330.0,3360.0,2,2,0,0,1,3,0,1,0,0,2,0,0,0
HCILab1,3345.0,3375.0,0,2,0,0,0,1,0,0,0,0,2,0,0,0
HCILab1,3360.0,3390.0,2,3,0,0,0,0,0,0,0,0,0,0,0,0
HCILab1,3375.0,3405.0,2,2,0,0,0,4,0,0,0,0,0,1,0,3
HCILab1,3390.0,3420.0,2,0,0,0,0,4,0,0,0,0,0,1,0,3
HCILab1,3405.0,3435.0,1,2,0,0,0,2,0,0,0,0,1,0,0,0
HCILab1,3420.0,3450.0,1,5,0,0,0,1,0,0,0,0,1,0,0,0
HCILab1,3435.0,3465.0,1,6,0,0,0,0,0,0,0,0,2,0,0,0
HCILab1,3450.0,3480.0,0,2,0,0,0,0,0,0,0,0,2,0,0,0
HCILab1,3480.0,3510.0,0,2,1,0,0,0,0,0,0,0,1,0,0,0
HCILab1,3495.0,3525.0,0,5,1,0,0,0,0,0,0,0,1,0,0,0
HCILab1,3510.0,3540.0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
HCILab1,3525.0,3555.0,0,2,0,0,1,1,0,1,0,0,0,1,0,0
HCILab1,3540.0,3570.0,1,1,0,0,1,1,0,1,0,0,0,1,0,0
HCILab1,3555.0,3585.0,1,2,0,0,0,0,0,0,0,0,0,1,0,0
HCILab1,3570.0,3600.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HCILab1,3615.0,3645.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HCILab1,3630.0,3660.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HCILab1,3645.0,3675.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
HCILab1,3660.0,3690.0,0,1,0,0,0,1,0,0,0,0,4,0,0,0
HCILab1,3675.0,3705.0,0,3,0,0,0,0,0,0,0,0,3,1,0,0
HCILab1,3690.0,3720.0,0,2,0,0,0,0,0,0,0,0,0,1,0,0
HCILab1,3705.0,3735.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HCILab1,3720.0,3750.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
HCILab1,3735.0,3765.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
HCILab1,3750.0,3780.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
HCILab1,3765.0,3795.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
HCILab1,3780.0,3810.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
HCILab1,3810.0,3840.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
HCILab1,3825.0,3855.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
